stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4229,,"RUA JOAO AREAS, 1336",,-3.801404,-38.576304,,,0,,,
423,,"RUA VICENTE PINHEIRO, 518",,-3.79116,-38.594099,,,0,,,
4230,,"RUA JOAO AREAS, 1395",,-3.801642,-38.576308,,,0,,,
4233,,"RUA STA CATARINA, 108",,-3.791216,-38.578149,,,0,,,
4234,,"RUA DELTA, 375",,-3.791574,-38.577058,,,0,,,
4235,,"RUA STA CATARINA, 339",,-3.793338,-38.578234,,,0,,,
4236,,"RUA STA CATARINA, 641",,-3.795433,-38.578309,,,0,,,
424,,"AVENIDA DES FROTA    (D71), 4130",,-3.793171,-38.590722,,,0,,,
4240,,"RUA CREUSA ROQUE, 768",,-3.800714,-38.582628,,,0,,,
4241,,"RUA CREUSA ROQUE, 789",,-3.800722,-38.582469,,,0,,,
4242,,"RUA MAJ MONTENEGRO, 839",,-3.800333,-38.580696,,,0,,,
4243,,"RUA MAJ MONTENEGRO, 839",,-3.800361,-38.580697,,,0,,,
4244,,"AVENIDA FRANCISCO SA, 7867",,-3.704048,-38.5899,,,0,,,
4245,,"AVENIDA FRANCISCO SA, 7881",,-3.703925,-38.590105,,,0,,,
4246,,"AVENIDA FRANCISCO SA, 7780",,-3.70511,-38.588132,,,0,,,
4247,,"AVENIDA FRANCISCO SA, 3636",,-3.717402,-38.557352,,,0,,,
4248,,"AVENIDA FRANCISCO SA, SN",,-3.718239,-38.554862,,,0,,,
425,,"AVENIDA GAL OSORIO DE PAIVA, 3632",,-3.793213,-38.590989,,,0,,,
4251,,"RUA GUILHERME ROCHA, 1342",,-3.723803,-38.537737,,,0,,,
4252,,"RUA NAT FEIJO, 289",,-3.722632,-38.551437,,,0,,,
4255,,"AVENIDA PRES CASTELO BRANCO, SN",,-3.714835,-38.545316,,,0,,,
4257,,"AVENIDA PRS CASTELO BRANCO, 5738",,-3.702649,-38.581938,,,0,,,
4258,,"TRAVESSA DOR CATUNDA GONDIM, 27",,-3.737602,-38.585853,,,0,,,
4260,,"RUA HIPOLITO PAMPLONA, 328",,-3.744215,-38.596238,,,0,,,
4261,,"RUA TRÊS PLANALTO MONDUBIM, 445",,-3.81723,-38.581682,,,0,,,
4263,,"RUA C/CJ HAB ARACAPÉ, 462",,-3.829658,-38.589351,,,0,,,
4264,,"RUA C/CJ HAB ARACAPÉ, 198",,-3.830792,-38.58785,,,0,,,
4265,,"RUA C/CJ HAB ARACAPÉ, 438",,-3.831483,-38.586906,,,0,,,
4269,,"RUA NSA. APARECIDA, 10",,-3.833924,-38.586948,,,0,,,
427,,"AVENIDA OSCAR ARARIPE, 113 D",,-3.793233,-38.592951,,,0,,,
4270,,"RUA NSA. APARECIDA, 40",,-3.834114,-38.587086,,,0,,,
4271,,"RUA NSA. APARECIDA, 260",,-3.835416,-38.58813,,,0,,,
4272,,"RUA NSA. APARECIDA, 370",,-3.83528,-38.588031,,,0,,,
4273,,"RUA NSA. APARECIDA, 551",,-3.836671,-38.588992,,,0,,,
4274,,"RUA NSA. APARECIDA, 552",,-3.836425,-38.588828,,,0,,,
4275,,"RUA N/ESPLANADA MONDUBIM, 420",,-3.836856,-38.590147,,,0,,,
4276,,"RUA N/ESPLANADA MONDUBIM, 430",,-3.836779,-38.590266,,,0,,,
4277,,"RUA N/ESPLANADA MONDUBIM, 570",,-3.835752,-38.591778,,,0,,,
4278,,"RUA N/ESPLANADA MONDUBIM, 641",,-3.835664,-38.591904,,,0,,,
4279,,"RUA RUA JUANEIRO SALES, 428",,-3.834163,-38.592713,,,0,,,
4280,,"RUA 4 DE OUTUBRO, 1418",,-3.833724,-38.591396,,,0,,,
4281,,"RUA 4 DE OUTUBRO, 1410",,-3.833865,-38.591196,,,0,,,
4282,,"RUA C/ESPLANADA MONDUBIM, 465",,-3.83397,-38.592585,,,0,,,
4283,,"RUA 4 DE OUTUBRO, 1254",,-3.835298,-38.58926,,,0,,,
4284,,"RUA 4 DE OUTUBRO, 1253",,-3.83528,-38.589285,,,0,,,
4285,,"AVENIDA MIGUEL ARAGAO, 849",,-3.833313,-38.587263,,,0,,,
4286,,"AVENIDA MIGUEL ARAGÃO, 1023",,-3.832337,-38.588597,,,0,,,
4287,,"AVENIDA MIGUEL ARAGAO, 1161",,-3.831526,-38.589729,,,0,,,
429,,"AVENIDA GAL OSORIO DE PAIVA, 4675",,-3.80015,-38.597748,,,0,,,
4290,,"RUA C/CJ HAB ARACAPÉ, 110",,-3.828578,-38.590806,,,0,,,
4294,,"RUA EDUARDO SABOIA, SN",,-3.737189,-38.481141,,,0,,,
4295,,"AVENIDA JOÃO DE ARAÚJO LIMA, SN",,-3.826353,-38.559177,,,0,,,
4296,,"RUA RAUL CABRAL, 300",,-3.769914,-38.541587,,,0,,,
4297,,"AVENIDA J CJ JOSE WALTER, 390",,-3.826838,-38.554415,,,0,,,
4298,,"AVENIDA J CJ JOSE WALTER, 380",,-3.828035,-38.554751,,,0,,,
4299,,"AVENIDA I CJ JOSE WALTER, 810",,-3.831446,-38.552655,,,0,,,
43,,"RUA SEN ROBERT  KENNEDY, 630",,-3.705666,-38.57977,,,0,,,
430,,"RUA SÃO FRANCISCO/PQ SANTO AMARO, 204",,-3.799591,-38.599447,,,0,,,
4301,,"RUA 7 DE ABRIL, 360",,-3.721718,-38.473874,,,0,,,
4304,,"AVENIDA AREIA BRANCA, 623",,-3.727068,-38.476582,,,0,,,
4305,,"AVENIDA AREIA BRANCA, 430",,-3.726869,-38.476883,,,0,,,
4306,,"AVENIDA JANGADEIROS, 655",,-3.724562,-38.47778,,,0,,,
4307,,"RUA OLIVEIRA FILHO, 1156",,-3.72802,-38.463412,,,0,,,
4309,,"RUA JOOSIAS PAULO DE SOUZA, SN",,-3.727655,-38.469676,,,0,,,
431,,"AVENIDA GAL OSORIO DE PAIVA, 4366",,-3.795988,-38.593714,,,0,,,
4315,,"AVENIDA SANTOS DUMONT, 7700",,-3.747313,-38.464132,,,0,,,
4316,,"AVENIDA PDE ANTONIO TOMAS, 3416",,-3.746246,-38.480878,,,0,,,
4317,,"RUA NOGUEIRA PAES, 2308",,-3.749132,-38.469342,,,0,,,
432,,"AVENIDA GAL OSORIO DE PAIVA, 4237",,-3.796138,-38.593599,,,0,,,
4321,,"AVENIDA OSORIO DE PAIVA, 6393",,-3.811955,-38.609187,,,0,,,
4322,,"AVENIDA OSORIO DE PAIVA, 7684",,-3.818953,-38.616069,,,0,,,
4323,,"AVENIDA OSORIO DE PAIVA, 7667",,-3.82071,-38.617518,,,0,,,
4325,,"AVENIDA OSORIO DE PAIVA, 7950",,-3.824124,-38.621095,,,0,,,
4326,,"AVENIDA OSORIO DE PAIVA, 8220",,-3.825951,-38.622927,,,0,,,
4327,,"AVENIDA OSORIO DE PAIVA, 8220",,-3.825805,-38.622539,,,0,,,
4329,,"RUA E/JARDIM FLUMINENSE, 96",,-3.817134,-38.602028,,,0,,,
433,,"AVENIDA GAL OSORIO DE PAIVA, 4467",,-3.797604,-38.595294,,,0,,,
4331,,"RUA ANA PAULA DOS SANTOS, 305",,-3.818625,-38.607662,,,0,,,
4332,,"RUA I CJ CANINDEZINHO, 509",,-3.818583,-38.606696,,,0,,,
4333,,"RUA I CJ CANINDEZINHO, 387",,-3.817787,-38.606218,,,0,,,
4334,,"RUA I CJ CANINDEZINHO, 350",,-3.817618,-38.60612,,,0,,,
4335,,"RUA I CJ CANINDEZINHO, 225",,-3.816534,-38.605527,,,0,,,
4337,,"RUA LAGO DO TANQUE, SN",,-3.808906,-38.595141,,,0,,,
4339,,"AVENIDA CONTORNO NORTE (D71), 1582",,-3.810699,-38.590361,,,0,,,
434,,"AVENIDA GAL OSORIO DE PAIVA, 4543",,-3.798492,-38.595904,,,0,,,
4340,,"RUA DJALMA BENEVIDES, 105",,-3.808845,-38.584254,,,0,,,
4341,,"RUA AMERICO ROCHA LIMA, 293",,-3.79913,-38.577461,,,0,,,
4342,,"RUA JOAO AREAS, 1105",,-3.799577,-38.57626,,,0,,,
4343,,"RUA JOAO AREAS, 1111",,-3.799729,-38.576265,,,0,,,
4344,,"RUA DELTA, 488",,-3.795199,-38.577189,,,0,,,
4345,,"RUA CON CASTRO, 2909",,-3.794184,-38.581916,,,0,,,
4346,,"AVENIDA ALM HENRIQUE SABOIA, SN",,-3.746389,-38.491358,,,0,,,
4348,,"RUA BENI DE CARVALHO, 646",,-3.746111,-38.494661,,,0,,,
4349,,"AVENIDA ANTONIO JUSTA, 2770",,-3.727558,-38.494896,,,0,,,
4350,,"AVENIDA DESEMBARGADOR MOREIRA, 1647",,-3.740901,-38.49982,,,0,,,
4353,,"AVENIDA SEN VIRGILIO TAVORA, 2245",,-3.74666,-38.496362,,,0,,,
4354,,"AVENIDA DESEMBARGADOR MOREIRA, 2880",,-3.750857,-38.502987,,,0,,,
4355,,"AVENIDA PONTES VIEIRA, 2080",,-3.751413,-38.502758,,,0,,,
4357,,"RUA SOLON PINHEIRO, 1238",,-3.741258,-38.52996,,,0,,,
4358,,"RUA MON LIBERATO, 1850",,-3.750277,-38.531202,,,0,,,
4359,,"RUA MARIO MAMEDE, 577",,-3.753845,-38.526088,,,0,,,
436,,"RUA BOM JESUS, 250",,-3.796191,-38.595869,,,0,,,
4360,,"RUA ANA GONCALVES, 496",,-3.759443,-38.511572,,,0,,,
4362,,"RUA SAO FRANCISCO    (D21), 935",,-3.799975,-38.605794,,,0,,,
4363,,"RUA SAO FRANCISCO    (D21), 935",,-3.799996,-38.605522,,,0,,,
4364,,"RUA NOVA FRIBURGO, 34",,-3.799142,-38.605982,,,0,,,
4365,,"RUA URUCUTUBA, 1599",,-3.797531,-38.607983,,,0,,,
4366,,"RUA ESTRADA DA URUCUTUBA, 1565",,-3.797799,-38.609988,,,0,,,
4367,,"RUA URUCUTUBA, 1565",,-3.797924,-38.610214,,,0,,,
4368,,"RUA ESTRADA DA URUCUTUBA, 1477",,-3.797624,-38.608102,,,0,,,
4369,,"RUA ESTRADA DA URUCUTUBA, 1234",,-3.797366,-38.606535,,,0,,,
4371,,"RUA CEL VIRGILIO N PAES, 1117",,-3.793812,-38.610367,,,0,,,
4372,,"RUA CEL VIRGILIO N PAES, 783",,-3.791372,-38.609588,,,0,,,
4373,,"RUA CEL VIRGILIO N PAES, 1070",,-3.792878,-38.610065,,,0,,,
4374,,"RUA CEL VIRGILIO N PAES, 1294",,-3.794949,-38.610737,,,0,,,
4375,,"RUA PEDRO MARTINS, 235",,-3.79997,-38.600323,,,0,,,
4376,,"RUA SÃO FRANCISCO/PQ SANTO AMARO, 453",,-3.799106,-38.600518,,,0,,,
4377,,"AVENIDA GAL OSORIO DE PAIVA, 1649",,-3.79984,-38.597205,,,0,,,
4379,,"RUA PRO COSTA MENDES, 283",,-3.757214,-38.543931,,,0,,,
4381,,"RUA PROF. COSTA MENDES, 1290",,-3.751069,-38.550931,,,0,,,
4382,,"RUA SAMUEL UCHOA, 627",,-3.754376,-38.545763,,,0,,,
4383,,"RUA SAMUEL UCHOA, 930",,-3.752687,-38.547876,,,0,,,
4384,,"RUA ALEXANDRE BARAUNA, 423",,-3.751289,-38.548045,,,0,,,
4385,,"RUA PDE CICERO, 99",,-3.747032,-38.542092,,,0,,,
4386,,"RUA ALBERTO MAGNO, 60",,-3.75515,-38.541441,,,0,,,
4388,,"AVENIDA JOAO PESSOA, 3884",,-3.748077,-38.545545,,,0,,,
4389,,"AVENIDA BORGES DE MELO, 1677",,-3.757343,-38.533166,,,0,,,
4390,,"AVENIDA BORGES DE MELO, 1540",,-3.757258,-38.533087,,,0,,,
4391,,"RUA FRE VIDAL, 2000",,-3.757316,-38.517494,,,0,,,
4392,,"RUA PAULO FIRMEZA, 664",,-3.757167,-38.513456,,,0,,,
4393,,"RUA PAULO FIRMEZA, 1094",,-3.756849,-38.509703,,,0,,,
4394,,"RUA PAULO FIRMEZA, 890",,-3.757013,-38.51164,,,0,,,
4395,,"RUA PAULO FIRMEZA, 1220",,-3.756761,-38.508635,,,0,,,
4396,,"RUA ESV PINHEIRO, 4138",,-3.757408,-38.507842,,,0,,,
4397,,"RUA DOS COQUEIROS, 3435",,-3.772387,-38.471778,,,0,,,
4398,,"RUA CIDADE ECOLOGICA, 51",,-3.772163,-38.471331,,,0,,,
4399,,"RUA GONTRAN GIFONI, 800",,-3.768903,-38.490518,,,0,,,
44,,"AVENIDA PRS CASTELO BRANCO, 5241",,-3.704866,-38.577432,,,0,,,
4404,,"RUA GAL CAIADO DE CASTRO, 749",,-3.78885,-38.4892,,,0,,,
4405,,"RUA DOUTOR JORGE PERDIGÃO, 900",,-3.788981,-38.488933,,,0,,,
4406,,"RUA PDE JANUARIO CAMPOS, 87",,-3.791423,-38.489146,,,0,,,
4408,,"AVENIDA SANTOS DUMONT, 444",,-3.729412,-38.519341,,,0,,,
4409,,"RUA SAO PAULO, 1331",,-3.722907,-38.537024,,,0,,,
4410,,"RUA BAR RIO BRANCO, 820",,-3.725583,-38.527982,,,0,,,
4411,,"RUA MON TABOSA, SN",,-3.723321,-38.520786,,,0,,,
4412,,"AVENIDA PRESIDENTE CASTELO BRANCO, 709",,-3.718459,-38.534624,,,0,,,
4413,,"RUA METON DE ALENCAR, 1284",,-3.732136,-38.535357,,,0,,,
4414,,"RUA DOM LUSTOSA, 280",,-3.786986,-38.63013,,,0,,,
4415,,"RUA MARTINS CARVALHO, 3826",,-3.788908,-38.626276,,,0,,,
4417,,"RUA TEODORO DE CASTRO, 2075",,-3.778507,-38.609549,,,0,,,
442,,"RUA RAIMUNDO NERY, 549",,-3.793095,-38.58687,,,0,,,
4420,,"RUA FRANCISCO PAIVA, 1552",,-3.795826,-38.615999,,,0,,,
4421,,"RUA NS 05 RES BOM JARDIM, 120",,-3.797028,-38.616068,,,0,,,
4425,,"RUA 13 DE ABRIL, 164",,-3.76517,-38.529537,,,0,,,
4426,,"RUA FIS VIEIRA, 4311",,-3.759156,-38.514807,,,0,,,
4427,,"AVENIDA AUGUSTO DOS ANJOS, 2088",,-3.784321,-38.582767,,,0,,,
4428,,"RUA JULIO BRAGA, 1532",,-3.773682,-38.583744,,,0,,,
4429,,"RUA JULIO BRAGA, 1372",,-3.774297,-38.583157,,,0,,,
443,,"RUA RAIMUNDO NERY, 737",,-3.791378,-38.587589,,,0,,,
4430,,"RUA MARIA QUINTELA, 123",,-3.778088,-38.582262,,,0,,,
4431,,"RUA MARIA QUINTELA, 125",,-3.778108,-38.582227,,,0,,,
4432,,"RUA CAP THEOGENES GONDIM, 369",,-3.778696,-38.582394,,,0,,,
4433,,"RUA CAP THEOGENES GONDIM, 376",,-3.778717,-38.582321,,,0,,,
4435,,"RUA LUZIA MOREIRA, 148",,-3.777272,-38.59241,,,0,,,
4436,,"RUA LUZIA MOREIRA, 148",,-3.77721,-38.592394,,,0,,,
4438,,"TRAVESSA MACAU, 99",,-3.775279,-38.59345,,,0,,,
444,,"AVENIDA LUIS VIEIRA, 643",,-3.79264,-38.587942,,,0,,,
4440,,"RUA CEL MANUEL ANTONIO LEITE, SN",,-3.774624,-38.593378,,,0,,,
4441,,"RUA CEL MANOEL ANTONIO LEITE, 143",,-3.773016,-38.591552,,,0,,,
4442,,"RUA CEL MANOEL ANTONIO LEITE, 146",,-3.773213,-38.591794,,,0,,,
4443,,"RUA BIAS MENDES, 1300",,-3.776547,-38.591003,,,0,,,
4445,,"AVENIDA LUIS VIEIRA, 1023",,-3.78964,-38.589123,,,0,,,
4446,,"RUA AGAMENON, 278 B",,-3.787158,-38.588802,,,0,,,
4447,,"RUA ANSELMO NOGUEIRA, 677",,-3.784715,-38.588215,,,0,,,
4448,,"RUA ANSELMO NOGUEIRA, 99",,-3.780086,-38.586905,,,0,,,
445,,"AVENIDA GAL OSORIO DE PAIVA, 3477",,-3.791521,-38.589128,,,0,,,
4453,,"RUA COM GARCIA, 1384",,-3.795535,-38.585338,,,0,,,
4454,,"RUA COM GARCIA, 503",,-3.789726,-38.580064,,,0,,,
4455,,"RUA GABRIEL FIUZA, 220",,-3.787929,-38.578997,,,0,,,
4456,,"RUA GABRIEL FIUZA, 409",,-3.786908,-38.580075,,,0,,,
4458,,"AVENIDA I CJ CEARA, 591",,-3.774806,-38.602944,,,0,,,
4459,,"RUA CACILDA BECKER, 497",,-3.771457,-38.589094,,,0,,,
446,,"AVENIDA GAL OSORIO DE PAIVA, 3434",,-3.791771,-38.589584,,,0,,,
4460,,"RUA PRO HERIBALDO COSTA, 2037",,-3.769145,-38.588629,,,0,,,
4461,,"RUA CHUI, 138",,-3.768786,-38.588918,,,0,,,
4463,,"RUA HERIBALDO COSTA, 2282",,-3.771506,-38.590412,,,0,,,
4467,,"AVENIDA AUDISIO PINHEIRO, 2151",,-3.769261,-38.592437,,,0,,,
4468,,"AVENIDA AUDISIO PINHEIRO, 1985",,-3.767963,-38.593179,,,0,,,
4471,,"RUA DIOGO CORREIA, 311",,-3.770625,-38.590275,,,0,,,
4474,,"RUA PORTO VELHO, 763",,-3.765845,-38.587261,,,0,,,
4475,,"RUA PORTO VELHO, 531",,-3.766693,-38.585657,,,0,,,
4476,,"RUA ARARIPE MACEDO, 373",,-3.770945,-38.580227,,,0,,,
4477,,"AVENIDA DIOGUINHO, 5997",,-3.766067,-38.440992,,,0,,,
4478,,"AVENIDA DIOGUINHO, 4990",,-3.757758,-38.445049,,,0,,,
4479,,"TRAVESSA VICENTE DE CASTRO, 500",,-3.711393,-38.47234,,,0,,,
448,,"RUA COM GARCIA, 1349",,-3.794605,-38.58451,,,0,,,
4481,,"RUA PORTO ALEGRE, 1486",,-3.759795,-38.591445,,,0,,,
4482,,"RUA CEL MATOS DOURADO, 680",,-3.75899,-38.585265,,,0,,,
4484,,"RUA MACEIO, 1352",,-3.763496,-38.590484,,,0,,,
4486,,"RUA GOIANIA, 1767",,-3.761061,-38.59143,,,0,,,
4487,,"RUA GOIANIA, 1758",,-3.761021,-38.591507,,,0,,,
4488,,"RUA BELEM, 784",,-3.761287,-38.594392,,,0,,,
449,,"RUA COM GARCIA, 1082",,-3.793514,-38.58353,,,0,,,
4491,,"RUA NATAL, 1166",,-3.76408,-38.593415,,,0,,,
4493,,"AVENIDA DIOGUINHO, SN",,-3.73792,-38.455345,,,0,,,
4495,,"RUA GONTRAN GIFONI, 546",,-3.768356,-38.491732,,,0,,,
4496,,"RUA GONTRAN GIFONI, SN",,-3.766925,-38.494096,,,0,,,
4497,,"RUA BARBOSA DE FREITAS, 130",,-3.728113,-38.494659,,,0,,,
4498,,"RUA DNA LEOPOLDINA, 384",,-3.737737,-38.521816,,,0,,,
4499,,"RUA PORTO VELHO, 52",,-3.769128,-38.581134,,,0,,,
45,,"AVENIDA PRS CASTELO BRANCO, 5488",,-3.704409,-38.578121,,,0,,,
450,,"RUA COSTA FREIRE, 1566",,-3.792072,-38.585677,,,0,,,
4501,,"RUA GERMANO FRANCK, 965",,-3.778477,-38.563488,,,0,,,
4503,,"AVENIDA AV. DEDÉ BRASIL, 1357",,-3.783599,-38.554072,,,0,,,
4504,,"RODOVIA BR 116, 1002",,-3.813105,-38.501051,,,0,,,
4505,,"RUA FRANCISCO PEREIRA, 65",,-3.829675,-38.49264,,,0,,,
4506,,"RUA FRANCISCO PEREIRA, 300",,-3.832109,-38.492974,,,0,,,
4507,,"AVENIDA CARNEIRO DE MENDONCA, 1052",,-3.763188,-38.568461,,,0,,,
4508,,"AVENIDA CARNEIRO DE MENDONCA, 556",,-3.76519,-38.564649,,,0,,,
4509,,"RUA JULIO BRAGA, 1134",,-3.775466,-38.581146,,,0,,,
451,,"RUA COM GARCIA, 924",,-3.792361,-38.582489,,,0,,,
4510,,"RUA MELO DE OLIVEIRA, 927",,-3.773831,-38.578902,,,0,,,
4511,,"RUA ARARIPE MACEDO, 475",,-3.771894,-38.578402,,,0,,,
4512,,"RUA ALUISIO AZEVEDO, 356",,-3.771766,-38.576232,,,0,,,
4513,,"RUA PERDIGAO DE OLIVEIRA, 965",,-3.774694,-38.578095,,,0,,,
4517,,"RUA ENG HUMBERTO MONTE, 1011",,-3.750056,-38.559785,,,0,,,
4518,,"RUA ENG HUMBERTO MONTE, 723",,-3.752113,-38.55807,,,0,,,
4519,,"RUA ARGENTINA, 97",,-3.747392,-38.564498,,,0,,,
452,,"RUA CON CASTRO, 2472",,-3.791248,-38.579212,,,0,,,
4520,,"RUA MATO GROSSO, 599",,-3.758512,-38.564943,,,0,,,
4521,,"RUA MATO GROSSO, 433",,-3.756957,-38.563957,,,0,,,
4522,,"RUA MATO GROSSO, 448",,-3.757098,-38.564046,,,0,,,
4523,,"RUA MATO GROSSO, 280",,-3.756309,-38.563549,,,0,,,
4524,,"RUA MATO GROSSO, 77",,-3.754994,-38.562714,,,0,,,
4525,,"RUA MATO GROSSO, 619B",,-3.754623,-38.562482,,,0,,,
4527,,"AVENIDA MAESTRO LISBOA, 395",,-3.808004,-38.475173,,,0,,,
4528,,"AVENIDA MAE LISBOA, 1225",,-3.807908,-38.469065,,,0,,,
4529,,"AVENIDA MAE LISBOA, 1780",,-3.807936,-38.462971,,,0,,,
453,,"RUA CON CASTRO, 2457",,-3.791427,-38.579379,,,0,,,
4532,,"AVENIDA OLYNTHO ARRUDA, 27",,-3.805817,-38.464661,,,0,,,
4533,,"AVENIDA OLYNTHO ARRUDA, 2031",,-3.802005,-38.465784,,,0,,,
4534,,"AVENIDA OLYNTHO ARRUDA, 2010",,-3.801964,-38.465789,,,0,,,
4535,,"AVENIDA OLYNTHO ARRUDA, 31",,-3.8063,-38.463999,,,0,,,
4538,,"VILA PIAUI, 1191",,-3.754865,-38.56963,,,0,,,
4539,,"RUA PERNAMBUCO, 2151",,-3.754401,-38.57531,,,0,,,
454,,"RUA CON CASTRO, 2779",,-3.793162,-38.580973,,,0,,,
4543,,"AVENIDA B CJ CEARA, 1413",,-3.772231,-38.611114,,,0,,,
4544,,"AVENIDA ALANIS MARIA LAURINDO DE OLIVEIRA, 1220",,-3.770988,-38.609589,,,0,,,
4545,,"AVENIDA D CJ CEARA, 1250B",,-3.763367,-38.602425,,,0,,,
4546,,"AVENIDA MIN ALBUQUERQUE LIMA, 187",,-3.767148,-38.609957,,,0,,,
4547,,"AVENIDA J CJ CEARA, 2898",,-3.773502,-38.61961,,,0,,,
4548,,"AVENIDA J CJ CEARA, 978",,-3.775025,-38.620393,,,0,,,
4549,,"RUA 1 CJ SITIO CORREGO, 170",,-3.817914,-38.573338,,,0,,,
455,,"RUA CON CASTRO, 2760",,-3.793536,-38.581316,,,0,,,
4550,,"RUA 9 CJ SITIO CORREGO, 59",,-3.817255,-38.570498,,,0,,,
4552,,"RUA MEM DE SA, 675",,-3.828041,-38.485416,,,0,,,
4554,,"RUA MEM DE SA, 392",,-3.826235,-38.485182,,,0,,,
4556,,"RUA ESMERINDA MENDES, 691",,-3.773437,-38.500478,,,0,,,
4559,,"TRAVESSA MONTE LIBANO, 403",,-3.823715,-38.561168,,,0,,,
456,,"RUA DOM XISTO ALBANO, 1906",,-3.799835,-38.588168,,,0,,,
4560,,"RUA PLANALTINA, 1520",,-3.835477,-38.57064,,,0,,,
4563,,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 1221",,-3.837163,-38.572001,,,0,,,
4564,,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 1175",,-3.837338,-38.571779,,,0,,,
4565,,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 1480",,-3.836238,-38.573133,,,0,,,
4566,,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 1420",,-3.836411,-38.57292,,,0,,,
4567,,"RUA AURORA, 170",,-3.837325,-38.574028,,,0,,,
4568,,"RUA VINTE QUATRO DE MAIO, 185",,-3.83756,-38.574103,,,0,,,
4569,,"AVENIDA NOVA FORTALEZA [72], 1080",,-3.838746,-38.576767,,,0,,,
4570,,"AVENIDA NOVA FORTALEZA [72], 1376",,-3.838227,-38.578683,,,0,,,
4571,,"AVENIDA NOVA FORTALEZA [72], 1326",,-3.838375,-38.578476,,,0,,,
4572,,"AVENIDA NOVA FORTALEZA [72], 1578",,-3.837905,-38.579903,,,0,,,
4573,,"RUA STA TEREZA, 390",,-3.83824,-38.580304,,,0,,,
4574,,"RUA STA TEREZA, 447",,-3.83961,-38.580735,,,0,,,
4575,,"RUA STA TEREZA, 447",,-3.839815,-38.580793,,,0,,,
4576,,"AVENIDA JOAO RAMOS, 2533",,-3.840492,-38.578859,,,0,,,
4578,,"AVENIDA MONTE FLOR, 2242",,-3.841048,-38.576959,,,0,,,
4580,,"AVENIDA JOAO RAMOS, 1834",,-3.84155,-38.575017,,,0,,,
4581,,"AVENIDA JOAO RAMOS, 1975",,-3.841489,-38.574949,,,0,,,
4582,,"AVENIDA JOAO RAMOS, SN",,-3.843347,-38.567829,,,0,,,
4584,,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 550 A",,-3.840729,-38.567729,,,0,,,
4585,,"AVENIDA B RES MARCOS FREIRE, SN",,-3.823454,-38.562431,,,0,,,
4586,,"RUA ARTUR DE SOUZA, 601",,-3.827085,-38.573317,,,0,,,
4588,,"RUA 3 CJ PEQ MONDUBIM, 142",,-3.824308,-38.559546,,,0,,,
4589,,"AVENIDA EDILSON B SOARES, 1968",,-3.788396,-38.468238,,,0,,,
4590,,"RUA DOR CORREIA LIMA, 1732",,-3.793464,-38.45878,,,0,,,
4591,,"RUA DOR CORREIA LIMA, 1800",,-3.795133,-38.45873,,,0,,,
4592,,"RUA EUCLIDES O DE SOUSA, 1152",,-3.797372,-38.469759,,,0,,,
4593,,"RUA CEL OLEGARIO MEMORIA, 1764",,-3.791273,-38.471974,,,0,,,
4595,,"AVENIDA BERNARDO MANOEL, S/N",,-3.819625,-38.557728,,,0,,,
4596,,"RUA 26 BATALHAO, 292",,-3.809201,-38.569219,,,0,,,
4597,,"RUA NORUEGA, 154",,-3.789833,-38.564852,,,0,,,
4598,,"AVENIDA OLIVEIRA PAIVA, 2939",,-3.795867,-38.481086,,,0,,,
4599,,"AVENIDA OLIVEIRA PAIVA, 2989",,-3.795764,-38.480924,,,0,,,
46,,"RUA SEN ROBERT  KENNEDY, 282",,-3.702748,-38.57839,,,0,,,
460,,"RUA COM GARCIA, 1349",,-3.795391,-38.58521,,,0,,,
4602,,"RUA DOR WALTER PORTO, 1718",,-3.803829,-38.489561,,,0,,,
4603,,"RUA JOAOZITO ARRUDA, 2250",,-3.802223,-38.497389,,,0,,,
4604,,"RUA JOAOZITO ARRUDA, 2179",,-3.803839,-38.498338,,,0,,,
4605,,"RUA NS 06 RES CAJAZEIRAS, 101",,-3.803988,-38.49949,,,0,,,
4606,,"RUA NS 05 RES CAJAZEIRAS, 92",,-3.803164,-38.499367,,,0,,,
4609,,"RUA JOAQUIM DE FIGUEIREDO FILHO, 94",,-3.801447,-38.481875,,,0,,,
461,,"RUA CÔNEGO DE CASTRO, 3168",,-3.796181,-38.583769,,,0,,,
4610,,"RUA JOAQUIM DE FIGUEIREDO FILHO, 123",,-3.801421,-38.481978,,,0,,,
4611,,"AVENIDA VIENA WEYNE, 741",,-3.801262,-38.487971,,,0,,,
4612,,"AVENIDA VIENA WEYNE, 955",,-3.801499,-38.486644,,,0,,,
4613,,"AVENIDA VIENA WEYNE, 741",,-3.801741,-38.486027,,,0,,,
4618,,"RUA TULIPAS NEGRAS, 1700",,-3.821284,-38.594988,,,0,,,
4619,,"RUA TULIPAS NEGRAS, 1080",,-3.821792,-38.59427,,,0,,,
462,,"RUA CON CASTRO, 3198",,-3.796289,-38.583869,,,0,,,
4620,,"RUA TULIPAS NEGRAS, 1360",,-3.8226,-38.593134,,,0,,,
